PGM_SYS_ID,2007_titlefive_N,2007_titlefive_Y,2008_titlefive_N,2008_titlefive_Y,2009_titlefive_N,2009_titlefive_Y,2010_titlefive_N,2010_titlefive_Y,2011_titlefive_N,2011_titlefive_Y,2012_titlefive_N,2012_titlefive_Y,2013_titlefive_N,2013_titlefive_Y,2014_titlefive_N,2014_titlefive_Y,2015_titlefive_N,2015_titlefive_Y,2016_titlefive_N,2016_titlefive_Y,2017_titlefive_N,2017_titlefive_Y
AL0000000100100005,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000100100008,0,5,0,5,5,0,5,0,10,0,5,0,0,5,5,0,5,0,10,0,0,0
AL0000000100100009,0,5,0,5,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,5,0,0
AL0000000100100010,0,5,0,5,0,5,5,0,10,0,5,0,0,5,0,0,0,5,10,0,0,0
AL0000000100300033,5,0,0,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
AL0000000100300039,0,0,0,0,5,0,0,5,5,0,5,0,5,0,5,0,10,0,5,0,0,0
AL000000010030S009,0,5,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000100500003,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0
AL0000000100500013,0,0,0,0,0,0,0,0,0,0,10,0,5,0,5,0,5,0,5,0,0,0
AL0000000100500019,0,0,5,0,10,0,5,0,0,0,10,0,5,0,5,0,5,0,5,0,0,0
AL0000000100500023,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL000000010050S008,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0
AL0000000100700011,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000101300008,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
AL000000010130S001,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,5,5,0,5,0
AL0000000101500005,5,0,5,0,5,0,5,0,5,0,0,0,5,0,0,10,0,5,0,5,0,0
AL0000000101500006,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,0,5
AL0000000101500014,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0
AL0000000101500023,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5
AL0000000101500033,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000101500050,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
AL0000000101500073,0,5,0,5,0,5,5,0,10,0,5,0,5,0,5,0,0,5,5,0,10,0
AL0000000101500079,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0
AL0000000101700011,0,5,5,0,5,0,0,5,0,5,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000101700018,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
AL000000010170S003,5,0,5,0,5,0,5,0,0,0,10,0,5,0,5,0,10,0,5,0,0,0
AL0000000101900001,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000101900008,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000102100009,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL000000010210S005,0,5,5,0,0,5,0,5,5,0,5,0,5,0,5,0,5,0,10,0,5,0
AL000000010210S006,5,0,5,0,0,5,0,5,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000102300001,0,10,0,5,0,5,0,5,0,5,0,5,0,5,5,0,5,0,5,0,0,0
AL0000000102300002,5,0,5,0,5,0,10,0,0,0,5,0,5,0,5,0,5,0,10,0,0,0
AL0000000102300003,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000102300021,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0
AL0000000102500001,0,5,0,10,5,0,5,0,0,5,0,5,0,5,5,0,5,0,5,0,0,0
AL0000000102500014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
AL000000010250S003,5,0,5,0,10,0,5,0,0,5,5,0,5,0,5,0,0,5,10,0,0,0
AL000000010250S004,5,5,0,5,5,0,10,0,5,0,0,5,5,0,5,0,10,0,5,0,0,0
AL000000010250S006,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,0,0
AL0000000102700004,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000102700011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
AL000000010270S008,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000102900002,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000103100004,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000103100016,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000103100019,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0
AL0000000103300002,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5
AL0000000103300006,5,0,5,0,5,0,5,0,10,0,10,0,5,0,5,0,5,0,5,0,0,0
AL0000000103300007,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0
AL0000000103300009,5,0,5,0,5,0,5,0,10,0,10,0,5,0,5,0,5,0,5,0,0,0
AL0000000103300010,0,5,0,5,0,5,0,0,5,0,0,5,0,5,0,5,0,5,5,0,0,0
AL0000000103300013,5,0,0,5,5,0,5,0,0,5,0,5,10,0,5,5,0,5,0,5,0,5
AL0000000103300021,10,0,5,0,5,0,0,0,10,0,10,0,5,0,5,0,5,0,5,0,0,0
AL0000000103300041,5,0,5,0,5,0,5,0,5,0,5,0,0,0,5,5,5,0,5,0,0,0
AL0000000103300055,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0
AL0000000103300057,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000103300058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
AL0000000103500010,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000103500011,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000103500012,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,5
AL0000000103500017,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000103500018,0,0,0,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
AL0000000103500019,0,0,0,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
AL0000000103500020,0,0,0,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
AL0000000103500021,0,0,0,0,0,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0,0,0
AL0000000103500026,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000103500029,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,5,0,5,0
AL0000000103500031,0,0,0,0,0,0,0,0,0,0,10,0,5,0,5,0,5,0,5,0,0,0
AL0000000103500039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
AL0000000103700009,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000103700010,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0,0,0
AL000000010370S005,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
AL0000000103900001,0,0,0,5,5,5,5,0,10,0,5,0,0,5,5,0,5,0,10,0,0,0
AL0000000103900029,0,0,10,0,5,0,5,0,5,0,0,0,5,0,10,0,0,0,10,0,0,0
AL0000000103900032,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,5,0,0,0
AL0000000104300021,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000104300023,5,0,5,0,5,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
AL0000000104300027,0,5,0,5,0,10,0,5,0,0,0,5,0,10,0,5,0,5,0,5,0,0
AL0000000104300029,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000104300032,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000104500008,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000104500009,5,0,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,5,0,0,0
AL0000000104500014,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
AL0000000104500016,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000104500027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
AL0000000104700001,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000104700003,0,5,0,5,5,0,0,5,0,5,0,0,0,5,0,5,0,5,5,0,0,5
AL0000000104700005,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000104700021,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000104700028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0
AL0000000104700031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
AL000000010470S004,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000104900017,5,0,10,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0
AL0000000104900018,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000104900021,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000104900023,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000104900032,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000104900045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
AL0000000105100006,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000105100008,5,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0
AL0000000105100009,5,0,0,0,10,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0,0,0
AL0000000105100010,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000105100011,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0,0,0
AL0000000105100015,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000105100016,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000105300001,0,5,0,5,0,5,5,0,5,0,0,5,0,10,5,0,5,0,5,0,0,5
AL0000000105300005,0,5,5,0,5,0,0,5,5,0,5,0,5,0,5,0,10,0,5,0,0,0
AL0000000105300007,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,0
AL0000000105300011,0,0,5,5,0,5,0,10,10,0,5,0,5,0,0,5,0,5,0,5,0,0
AL0000000105300042,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000105300069,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000105300075,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,10,0,5,0,5,0
AL0000000105300077,5,0,5,0,5,0,0,5,0,0,10,0,5,0,5,0,5,0,0,0,0,0
AL0000000105300080,5,0,5,0,5,0,5,0,0,5,10,0,5,0,0,0,5,0,5,0,0,0
AL0000000105300086,0,0,0,5,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
AL0000000105300088,0,0,0,5,5,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000105300090,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,5,0,5,0,0,0
AL0000000105300095,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,5,0,5,0,0
AL0000000105300098,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,5,0,0,0
AL0000000105300100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
AL000000010530S002,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0
AL000000010530S003,0,0,0,5,0,5,0,5,5,0,5,0,5,0,0,5,5,0,5,0,5,0
AL0000000105500002,0,5,0,5,0,5,5,0,5,0,0,5,0,5,0,0,0,5,0,5,0,0
AL0000000105500006,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000105500034,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000105500041,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
AL0000000105500049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
AL0000000105700007,5,0,0,0,5,5,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0
AL0000000105700017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL000000010570S002,0,5,5,0,0,5,0,5,5,0,5,0,0,5,0,5,0,5,5,0,0,0
AL0000000105900013,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL000000010610S003,0,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,0,0,5,0,5,0
AL0000000106300001,0,5,0,5,0,5,5,0,5,0,0,5,0,5,0,5,0,5,0,5,0,0
AL0000000106500003,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL000000010650S003,0,5,0,5,0,5,0,5,0,5,0,5,5,0,5,0,5,0,0,5,0,0
AL0000000106700009,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000106900014,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000106900025,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
AL0000000106900027,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000106900030,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000106900032,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000107100007,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000107100008,0,5,0,5,0,5,0,0,5,0,0,5,0,5,0,5,0,5,5,0,0,0
AL0000000107100010,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
AL0000000107100014,0,5,0,5,5,0,5,0,5,0,5,0,0,5,0,5,0,5,0,5,0,5
AL0000000107100041,0,5,0,5,5,0,5,0,5,0,5,5,0,5,5,0,5,0,5,0,5,0
AL0000000107500009,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000107500010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5
AL000000010750S003,5,0,0,0,10,0,0,0,0,5,10,0,5,0,5,0,5,0,5,0,0,0
AL0000000107700004,0,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0,5,0,5,0,0,0
AL0000000107700019,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
AL0000000107900001,0,5,0,5,5,0,5,0,0,5,0,5,0,5,0,5,0,0,5,0,5,0
AL0000000107900006,5,0,5,0,5,0,5,0,0,5,5,0,5,0,10,0,5,0,0,0,5,0
AL0000000108100001,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000108100006,5,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000108100007,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000108100021,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000108100028,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000108100030,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,5,0,5,0,0,0
AL0000000108100032,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000108100036,0,5,0,5,0,5,5,0,10,0,5,0,0,5,0,0,0,5,5,5,0,0
AL000000010810S003,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,5,0,0,5,5,0
AL000000010810S004,5,0,0,5,5,0,0,5,0,5,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000108300008,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000108500002,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,0,5,5,0,5,0
AL0000000108500008,0,5,0,5,0,0,15,0,5,0,0,5,5,0,0,5,0,5,0,5,0,0
AL0000000108900007,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000108900014,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000108900104,0,5,0,5,0,0,10,0,5,0,0,0,10,0,5,0,5,0,5,0,0,0
AL000000010890S001,0,5,5,0,5,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109100001,5,0,0,5,5,0,5,0,10,0,5,0,0,5,0,5,0,5,0,5,0,5
AL0000000109100002,0,5,0,5,0,5,0,5,0,5,5,0,5,0,5,0,5,0,0,5,0,0
AL0000000109100007,5,0,0,5,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL000000010910S002,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000109300004,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,5,0,0,0
AL0000000109300016,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,5,0,0
AL0000000109300018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000109300019,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000109300022,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109300023,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109300024,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109300026,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
AL0000000109300033,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000109500003,0,5,5,0,5,0,5,0,0,5,5,0,5,0,5,0,5,0,0,5,0,0
AL0000000109500013,5,0,5,0,5,0,5,0,5,0,5,0,0,5,5,0,5,0,0,5,5,0
AL0000000109500023,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,0,5,0,0,0
AL0000000109500034,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
AL0000000109500036,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000109500041,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109500057,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109500066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0
AL000000010950S001,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000109700002,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109700007,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000109700009,0,5,0,5,0,5,5,0,0,5,0,5,5,0,0,5,5,0,5,0,0,0
AL0000000109700010,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109700012,5,0,0,5,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,0
AL0000000109700013,5,0,0,5,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,0
AL0000000109700014,0,5,5,0,5,0,5,0,5,0,10,0,5,0,0,0,0,0,0,0,0,0
AL0000000109700016,0,0,0,0,10,0,5,0,0,0,15,0,5,0,5,0,5,0,5,0,0,0
AL0000000109700025,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000109700046,5,0,5,0,5,0,5,0,5,0,0,5,5,0,5,0,10,0,5,0,0,0
AL0000000109700047,0,0,5,5,0,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109700084,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000109700089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0
AL0000000109700095,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0
AL0000000109700106,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0
AL0000000109700120,0,0,0,0,0,0,0,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0
AL0000000109701001,0,0,0,5,0,5,0,5,10,0,0,5,0,5,0,5,0,5,0,5,0,0
AL0000000109702002,0,5,5,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
AL0000000109702003,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000109702012,0,5,0,5,5,0,0,5,0,5,0,5,5,0,0,5,0,5,0,5,0,5
AL0000000109702016,5,0,0,5,10,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
AL0000000109702021,0,5,0,5,0,5,0,0,5,0,5,0,0,5,0,5,0,5,5,0,0,0
AL0000000109703013,0,5,0,5,5,0,5,5,5,0,5,0,5,0,10,0,5,0,0,0,10,0
AL0000000109703028,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,5,0,5,0
AL0000000109703035,5,0,0,5,5,0,5,0,5,0,5,0,0,0,5,5,5,0,5,0,0,0
AL0000000109703045,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109704003,0,5,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,5,0,0
AL0000000109704004,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109704005,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000109704011,0,5,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,5,0,0
AL0000000109704017,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,10,0,5,0,0,0
AL0000000109705001,5,0,5,0,5,0,10,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000109705008,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000109705009,0,5,0,5,0,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109705010,0,5,0,5,0,0,10,0,5,0,5,0,5,0,5,0,0,5,5,0,0,0
AL0000000109705011,0,5,0,5,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,5,0,0
AL0000000109705017,5,0,0,5,0,5,0,5,5,0,5,0,5,0,5,0,5,0,10,0,0,0
AL0000000109705021,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000109706001,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109706002,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000109706008,5,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109708010,0,5,0,5,0,5,0,5,10,0,10,0,5,0,0,5,5,0,0,5,0,0
AL0000000109708026,10,5,0,5,0,5,0,0,5,5,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109708043,0,0,0,5,0,0,5,5,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109708056,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000109708065,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000109708066,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,0,5,0,10,0,0,0
AL0000000109708071,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,0
AL0000000109708073,0,0,0,5,5,5,0,0,10,0,0,5,0,5,0,5,0,5,10,0,0,0
AL0000000109708085,0,5,0,5,0,5,5,0,5,0,5,0,5,0,5,0,5,0,0,5,5,0
AL0000000109900004,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,5,5,0,0,5,0,0
AL0000000109900010,0,5,0,5,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,0,5
AL000000010990S005,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL000000010990S008,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
AL000000010990S009,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL000000010990S010,0,5,0,5,5,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000110100011,0,5,0,5,0,5,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0
AL0000000110100026,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,5,0,0,0
AL0000000110100038,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,0,0,5,0
AL0000000110100041,10,0,5,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000110100073,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000110100074,5,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
AL0000000110100078,5,0,5,0,5,0,5,0,0,5,0,5,10,0,0,0,5,0,5,0,0,0
AL0000000110100080,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000000110100087,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
AL0000000110100090,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,5,0,5,5,0,5,0
