,Model,Classifier,Parameters,AUC-ROC,Accuracy,Prec@5,Prec@10,Prec@20,Rec@5,Rec@10,Rec@20,F@5,F@10,F@20
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.53217012,0.675257732,1,0.473684211,0.684210526,1,1,1,1,0.642857143,0.8125

74,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.1}",0.606809645,0.675257732,0.777777778,0.684210526,0.421052632,1,1,1,0.875,0.8125,0.592592593

75,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.5}",0.597540288,0.675257732,1,0.473684211,0.447368421,1,1,1,1,0.642857143,0.618181818

76,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10, 'subsample': 1.0}",0.514903671,0.675257732,1,0.526315789,0.526315789,1,1,1,1,0.689655172,0.689655172

77,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.1}",0.64085787,0.675257732,1,0.789473684,0.526315789,1,1,1,1,0.882352941,0.689655172

78,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.5}",0.586089907,0.675257732,1,0.473684211,0.394736842,1,1,1,1,0.642857143,0.566037736

79,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 100, 'subsample': 1.0}",0.505270811,0.675257732,1,0.526315789,0.447368421,1,1,1,1,0.689655172,0.618181818

80,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.1}",0.601720586,0.737113402,0,0.2,0.25,0,0.071428571,0.315789474,0,0.105263158,0.279069767

81,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.481097783,0.711340206,0,0,0.259259259,0,0,0.4375,0,0,0.325581395

82,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10, 'subsample': 1.0}",0.37477281,0.690721649,0,0,0.260869565,0,0,0.4,0,0,0.315789474

83,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.1}",0.606688477,0.670103093,0,0,0,0,0,0,0,0,0

84,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",0.589724949,0.680412371,0,1,0.095238095,0,0.181818182,0.181818182,0,0.307692308,0.125

85,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.567005937,0.664948454,0,0,0.111111111,0,0,0.181818182,0,0,0.137931034

86,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.1}",0.702592996,0.701030928,0,0.8,0.655172414,0,0.533333333,0.730769231,0,0.64,0.690909091

87,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.5}",0.554828547,0.706185567,0,0,0.115384615,0,0,0.25,0,0,0.157894737

88,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 10, 'subsample': 1.0}",0.505270811,0.659793814,0,0,0.466666667,0,0,0.411764706,0,0,0.4375

89,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.1}",0.618805283,0.649484536,0,0,0.736842105,0,0,0.666666667,0,0,0.7

90,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.5}",0.660487096,0.68556701,0,0,0.363636364,0,0,0.470588235,0,0,0.41025641

91,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 100, 'subsample': 1.0}",0.378892524,0.670103093,0,0,0.117647059,0,0,0.166666667,0,0,0.137931034

92,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.1}",0.545135102,0.603092784,0,0,0.5,0,0,0.166666667,0,0,0.25

93,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.631709681,0.68556701,0,0,1,0,0,0.181818182,0,0,0.307692308

94,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 10, 'subsample': 1.0}",0.449291167,0.680412371,0,0,0.095238095,0,0,0.181818182,0,0,0.125

95,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.1}",0.563794984,0.711340206,0,1,1,0,0.470588235,0.75,0,0.64,0.857142857

96,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",0.605355628,0.680412371,0,0,0.2,0,0,0.2,0,0,0.2

97,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.526111717,0.670103093,0,0,0.105263158,0,0,0.181818182,0,0,0.133333333

98,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.1}",0.573003756,0.608247423,0,0,0,0,0,0,0,0,0

99,TR:2000-2004&TS:2005_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,
